Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2024-10-29,23.16,23.56,22.21,22.24,6379300,0.0,0.0,17.8776,
2024-10-30,21.54,21.86,18.63,19.04,25749100,0.0,0.0,17.9278,
2024-10-31,19.11,19.19,18.33,18.83,10793000,0.0,0.0,17.973,
2024-11-01,19.0,20.59,18.7,20.36,12245000,0.0,0.0,18.051000000000002,
2024-11-04,20.15,21.35,20.03,20.76,18449700,0.0,0.0,18.131600000000002,
2024-11-05,22.08,22.28,19.54,20.64,41777400,0.0,0.0,18.223399999999998,
2024-11-06,21.6,24.68,21.36,23.42,36942800,0.0,0.0,18.395,
2024-11-07,23.4,24.35,23.28,23.62,13278100,0.0,0.0,18.5746,
2024-11-08,23.6,23.61,21.41,23.41,17983800,0.0,0.0,18.7482,
2024-11-11,24.8,29.68,24.39,27.88,38534700,0.0,0.0,19.011200000000002,
2024-11-12,26.46,28.37,26.16,26.69,15916200,0.0,0.0,19.255,
2024-11-13,29.12,30.44,27.51,27.6,21430900,0.0,0.0,19.5148,
2024-11-14,24.08,25.45,20.21,20.85,62791600,0.0,0.0,19.6432,
2024-11-15,21.33,21.38,19.15,19.32,32409600,0.0,0.0,19.7566,
2024-11-18,19.5,21.92,19.29,20.99,23682900,0.0,0.0,19.897000000000002,
2024-11-19,20.58,23.64,20.02,23.53,22845300,0.0,0.0,20.076999999999998,
2024-11-20,23.05,23.12,21.44,21.79,18420500,0.0,0.0,20.2074,
2024-11-21,21.9,24.58,21.36,24.15,24054400,0.0,0.0,20.374000000000002,
2024-11-22,23.72,25.37,23.03,25.33,17465100,0.0,0.0,20.5492,
2024-11-25,26.49,31.4,26.37,31.35,49446700,0.0,0.0,20.8506,
2024-11-26,29.9,31.68,29.37,30.68,19613600,0.0,0.0,21.142200000000003,
2024-11-27,31.49,35.02,30.03,30.34,24738800,0.0,0.0,21.4228,
2024-11-29,30.24,32.65,29.8,32.22,10258600,0.0,0.0,21.7288,
2024-12-02,33.56,33.99,30.72,30.85,15623300,0.0,0.0,22.0198,
2024-12-03,31.29,33.93,30.77,32.21,13983300,0.0,0.0,22.3352,
2024-12-04,32.0,34.41,31.9,33.92,14816300,0.0,0.0,22.668200000000002,
2024-12-05,33.1,34.88,31.54,31.6,14224400,0.0,0.0,22.955,
2024-12-06,32.64,34.5,31.0,34.23,13460700,0.0,0.0,23.2854,
2024-12-09,34.3,34.86,32.6,32.63,10909200,0.0,0.0,23.582600000000003,
2024-12-10,32.25,32.3,29.68,30.87,14460600,0.0,0.0,23.831599999999998,
2024-12-11,30.51,30.51,28.72,30.19,13123900,0.0,0.0,24.0492,
2024-12-12,30.2,32.22,30.09,30.09,8481300,0.0,0.0,24.272000000000002,
2024-12-13,29.72,30.6,28.4,30.02,7944400,0.0,0.0,24.5298,
2024-12-16,29.58,31.4,28.51,31.25,9336400,0.0,0.0,24.801600000000004,
2024-12-17,32.2,33.14,30.16,31.12,14673200,0.0,0.0,25.0352,
2024-12-18,31.34,31.62,28.19,28.55,13605700,0.0,0.0,25.231199999999998,
2024-12-19,26.04,27.81,24.62,26.36,31501300,0.0,0.0,25.3838,
2024-12-20,26.04,27.13,25.31,26.2,17296300,0.0,0.0,25.550800000000002,
2024-12-23,26.93,27.7,26.2,27.6,11008700,0.0,0.0,25.729,
2024-12-24,27.97,28.29,27.37,28.15,4484600,0.0,0.0,25.882,
2024-12-26,28.05,30.23,27.75,28.49,9851600,0.0,0.0,25.9958,
2024-12-27,28.46,28.71,26.38,26.56,8871100,0.0,0.0,26.0798,
2024-12-30,25.54,26.13,25.01,25.17,9286200,0.0,0.0,26.151999999999997,
2024-12-31,25.6,25.7,24.11,24.18,8860200,0.0,0.0,26.1926,
2025-01-02,24.62,25.85,24.2,25.2,9574200,0.0,0.0,26.235599999999998,
2025-01-03,25.11,26.75,25.06,26.63,7243100,0.0,0.0,26.2964,
2025-01-06,27.35,28.2,26.36,26.9,9048400,0.0,0.0,26.406799999999997,
2025-01-07,27.68,28.81,26.26,27.67,10929200,0.0,0.0,26.5298,
2025-01-08,26.7,28.3,25.47,25.73,11265200,0.0,0.0,26.6098,
2025-01-10,24.15,25.61,24.07,25.41,9237100,0.0,0.0,26.656399999999998,
2025-01-13,24.77,26.38,24.21,25.9,11874800,0.0,0.0,26.7296,
2025-01-14,25.9,26.59,25.16,26.21,7157000,0.0,0.0,26.873,
2025-01-15,27.24,27.95,25.94,27.86,10510600,0.0,0.0,27.053600000000003,
2025-01-16,28.09,28.68,26.65,27.94,9732000,0.0,0.0,27.2052,
2025-01-17,27.69,28.09,25.56,27.85,18881000,0.0,0.0,27.346999999999998,
2025-01-21,28.68,30.0,28.01,29.81,11636000,0.0,0.0,27.530400000000004,
2025-01-22,29.73,30.19,28.75,29.72,7627200,0.0,0.0,27.656399999999998,
2025-01-23,29.03,30.91,28.48,30.89,9509000,0.0,0.0,27.8018,
2025-01-24,31.0,32.07,30.65,30.87,8964300,0.0,0.0,27.951000000000004,
2025-01-27,29.29,31.87,29.1,30.51,10985000,0.0,0.0,28.003600000000002,
2025-01-28,31.0,32.73,30.35,31.54,7679400,0.0,0.0,28.1006,
2025-01-29,31.9,32.33,30.92,31.86,6040500,0.0,0.0,28.1858,
2025-01-30,32.18,34.35,32.09,33.96,11315800,0.0,0.0,28.448,
2025-01-31,34.0,37.96,33.68,37.28,19710500,0.0,0.0,28.807199999999998,
2025-02-03,35.01,39.74,35.0,38.93,19020400,0.0,0.0,29.166,
2025-02-04,39.33,41.98,38.38,41.85,16473400,0.0,0.0,29.5324,
2025-02-05,42.0,44.43,41.4,42.2,17369000,0.0,0.0,29.9406,
2025-02-06,41.9,43.16,39.27,40.47,15790500,0.0,0.0,30.267000000000003,
2025-02-07,41.48,46.01,41.48,42.55,21856500,0.0,0.0,30.6114,
2025-02-10,43.23,45.18,41.3,44.77,13148800,0.0,0.0,30.8798,
2025-02-11,44.18,45.14,42.71,43.58,7337100,0.0,0.0,31.137800000000002,
2025-02-12,43.0,46.49,42.8,46.34,9167900,0.0,0.0,31.457800000000002,
2025-02-13,47.53,59.55,47.14,59.18,42823800,0.0,0.0,31.997000000000003,22.43755
2025-02-14,60.02,64.84,58.62,60.47,38734300,0.0,0.0,32.5894,22.67715
2025-02-18,60.7,60.99,56.36,58.5,21100900,0.0,0.0,33.1152,22.906999999999996
2025-02-19,59.26,72.98,58.69,68.74,59517400,0.0,0.0,33.8116,23.18815
2025-02-20,65.08,67.38,59.6,66.41,30853000,0.0,0.0,34.5078,23.459
2025-02-21,53.51,57.37,49.05,49.28,88977000,0.0,0.0,34.8088,23.649099999999997
2025-02-24,48.14,52.72,43.81,51.31,63215400,0.0,0.0,35.1824,23.847400000000004
2025-02-25,39.88,43.22,36.02,39.86,82827000,0.0,0.0,35.3622,23.984949999999998
2025-02-26,40.24,44.62,39.92,41.89,44967100,0.0,0.0,35.596199999999996,24.133650000000003
2025-02-27,43.21,45.8,40.46,41.34,40655100,0.0,0.0,35.8212,24.275750000000002
2025-02-28,40.43,45.31,40.14,45.09,30500100,0.0,0.0,36.1226,24.43975
2025-03-03,44.97,46.35,39.66,40.68,25679000,0.0,0.0,36.3112,24.578699999999998
2025-03-04,37.99,42.19,36.81,40.49,24460300,0.0,0.0,36.4986,24.71245
2025-03-05,37.79,41.32,37.42,40.89,21294300,0.0,0.0,36.7454,24.8477
2025-03-06,37.4,38.69,34.0,34.39,31345400,0.0,0.0,36.906,24.949450000000002
2025-03-07,34.41,36.27,32.68,35.95,23580200,0.0,0.0,37.101,25.056350000000002
2025-03-10,34.11,37.15,33.33,34.47,29324200,0.0,0.0,37.2384,25.1357
2025-03-11,34.77,37.69,34.3,34.71,23553700,0.0,0.0,37.3696,25.221450000000004
2025-03-12,36.15,37.28,32.77,33.93,21357500,0.0,0.0,37.4784,25.31025
2025-03-13,33.48,33.64,31.01,31.54,19828500,0.0,0.0,37.577999999999996,25.3888
2025-03-14,32.0,33.29,31.51,33.14,17092900,0.0,0.0,37.7374,25.470100000000002
2025-03-17,33.65,35.69,32.59,34.69,18134400,0.0,0.0,37.9476,25.54805
2025-03-18,34.31,34.39,31.26,31.49,15345700,0.0,0.0,38.0734,25.6076
2025-03-19,31.73,34.94,31.02,33.88,17741900,0.0,0.0,38.2184,25.67515
2025-03-20,33.27,34.25,32.36,32.87,15791100,0.0,0.0,38.3378,25.742400000000004
2025-03-21,32.6,35.2,31.88,34.75,49693300,0.0,0.0,38.4794,25.813700000000004
2025-03-24,35.85,38.18,34.92,37.41,26407400,0.0,0.0,38.712999999999994,25.896600000000003
2025-03-25,37.82,38.69,35.77,37.04,17549600,0.0,0.0,38.9456,25.973050000000004
2025-03-26,37.78,37.94,33.25,33.36,17227100,0.0,0.0,39.0948,26.031999999999996
2025-03-27,32.96,33.3,31.78,31.92,15241700,0.0,0.0,39.209,26.08765
2025-03-28,31.59,31.89,28.9,29.14,20932200,0.0,0.0,39.2346,26.12525
2025-03-31,27.77,30.17,27.22,29.55,19861600,0.0,0.0,39.266799999999996,26.162799999999997
2025-04-01,29.7,33.7,28.76,31.05,46231100,0.0,0.0,39.3308,26.19965
2025-04-02,29.16,31.25,28.95,31.22,25183700,0.0,0.0,39.358999999999995,26.2339
2025-04-03,28.4,29.87,27.81,27.99,19702700,0.0,0.0,39.3244,26.2551
